# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,
# Tue Nov 24 00:36:12 2020,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# User preference: *,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# COLUMN kepid:          KepID,,,,,,,,,,,,,,,,,,,
# COLUMN kepler_name:    Kepler Name,,,,,,,,,,,,,,,,,,,
# COLUMN koi_disposition: Exoplanet Archive Disposition,,,,,,,,,,,,,,,,,,,
# COLUMN koi_period:     Orbital Period [days],,,,,,,,,,,,,,,,,,,
# COLUMN koi_eccen:      Eccentricity,,,,,,,,,,,,,,,,,,,
# COLUMN koi_impact:     Impact Parameter,,,,,,,,,,,,,,,,,,,
# COLUMN koi_duration:   Transit Duration [hrs],,,,,,,,,,,,,,,,,,,
# COLUMN koi_depth:      Transit Depth [ppm],,,,,,,,,,,,,,,,,,,
# COLUMN koi_prad:       Planetary Radius [Earth radii],,,,,,,,,,,,,,,,,,,
# COLUMN koi_insol:      Insolation Flux [Earth flux],,,,,,,,,,,,,,,,,,,
# COLUMN koi_model_snr:  Transit Signal-to-Noise,,,,,,,,,,,,,,,,,,Confirmed,2358
# COLUMN koi_steff:      Stellar Effective Temperature [K],,,,,,,,,,,,,,,,,,Candidate,2366
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)],,,,,,,,,,,,,,,,,,False Positive,4840
# COLUMN koi_smet:       Stellar Metallicity [dex],,,,,,,,,,,,,,,,,,,
# COLUMN koi_srad:       Stellar Radius [Solar radii],,,,,,,,,,,,,,,,,,,9564
# COLUMN koi_smass:      Stellar Mass [Solar mass],,,,,,,,,,,,,,,,,,,
# COLUMN koi_sage:       Stellar Age [Gyr],,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
kepid,kepler_name,koi_disposition,koi_period,koi_eccen,koi_impact,koi_duration,koi_depth,koi_prad,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,,,
9641031,,FALSE POSITIVE,1.089077111,0,0.63,3.8834,3.04E+05,77.59,4147.85,476.6,6126,4.285,-0.3,1.176,0.972,,,,
9641103,,FALSE POSITIVE,1.089057762,0,0.185,1.637,3.74E+01,0.44,917.78,9.2,5096,4.582,-0.2,0.737,0.758,,,,
9644411,,FALSE POSITIVE,0.379412331,0,0.243,1.561,5.94E+02,1.59,1724.34,20.2,4331,4.62,0.07,0.666,0.675,,,,
9644683,,FALSE POSITIVE,0.585940879,0,1.254,4.6979,1.94E+03,26.57,2897.54,189.9,5459,4.583,-0.12,0.797,0.893,,,,
9651602,,CANDIDATE,3.90735046,0,0.088,2.896,1.09E+02,0.83,243.14,10,5497,4.577,-0.1,0.809,0.907,,,,
9652166,,FALSE POSITIVE,0.646523404,0,0.494,3.917,2.52E+01,0.85,23676.16,14.2,7257,4.185,-0.06,1.631,1.487,,,,
10556578,,FALSE POSITIVE,0.626431697,0,1.145,2.0171,3.72E+04,34.05,2003.98,174,5134,4.56,-0.44,0.721,0.688,,,,
10583181,,FALSE POSITIVE,2.696354974,0,0.324,5.39585,2.46E+05,80.71,2560.78,2717,6472,4.08,-0.4,1.579,1.093,,,,
10586619,,CANDIDATE,377.501257,0,0.033,11.98,5.41E+02,2.16,0.81,13.9,5751,4.508,0.14,0.94,1.038,,,,
10592163,,FALSE POSITIVE,14.76288917,0,1.046,6.52705,7.93E+04,53.72,78.43,1779.1,5691,4.354,-0.16,1.031,0.875,,,,
10597164,,FALSE POSITIVE,4.5638537,0,0.9866,13.05,7.19E+01,2.97,1305.08,16.8,5446,3.793,0.07,2.39,1.293,,,,
10601538,,FALSE POSITIVE,1.463775066,0,0.719,0.953,4.51E+01,1.2,6722.29,12.7,6781,4.125,-0.22,1.651,1.333,,,,
10601579,,FALSE POSITIVE,8.098754149,0,1.467,5.62354,5.66E+04,123.02,452.03,5402,6328,4.16,-0.18,1.45,1.107,,,,
10613718,,FALSE POSITIVE,0.587938916,0,1.257,1.40211,7.34E+03,29.98,2476.75,563,5237,4.543,-0.46,0.74,0.698,,,,
8557246,,FALSE POSITIVE,246.87131,0,0.327,10.69,4.34E+02,2.02,1.97,6.9,6168,4.488,-0.24,0.96,1.034,,,,
11709022,,FALSE POSITIVE,0.71957289,,,1.79,,,145.63,,,,,,,,,,
11724091,,FALSE POSITIVE,1.559090282,0,0.375,4.95211,2.27E+05,129.87,16893.61,1315.5,7279,3.856,-0.04,2.624,1.8,,,,
11757422,,FALSE POSITIVE,1.81993557,0,0.768,2.43,1.09E+02,0.66,159.62,10.1,4205,4.668,-0.38,0.578,0.567,,,,
11763910,,FALSE POSITIVE,0.612888148,0,0.534,2.822,4.31E+01,0.93,14401.76,15.9,6720,4.276,-0.08,1.368,1.294,,,,
11768970,,FALSE POSITIVE,15.54135882,0,1.25,2.44433,1.03E+04,149.19,448.22,773.4,5092,3.42,-0.26,3.54,1.201,,,,
11773625,,CANDIDATE,7.1969168,0,0.502,4.525,4.71E+01,1.1,388.54,10.4,5530,4.045,0.12,1.575,1.004,,,,
11775530,,FALSE POSITIVE,12.8177012,0,0.0006,3.465,7.56E+01,1.21,235.16,8,6290,4.151,-0.44,1.385,0.99,,,,
11811454,,FALSE POSITIVE,2.274628199,0,0.986,4.52648,1.04E+05,104.26,4536.51,2047.9,6389,3.914,-0.44,1.947,1.134,,,,
8560280,,FALSE POSITIVE,85.338393,0,0.004,8.5,6.33E+02,11.4,71.36,27.9,4850,3.134,-0.04,4.696,1.095,,,,
2860594,,FALSE POSITIVE,5.499941793,0,0.531,11.3096,4.78E+04,59.94,2942.15,814.1,7079,3.827,-0.16,2.634,1.695,,,,
2860788,,FALSE POSITIVE,2.629870555,0,0.705,6.606,1.01E+05,34.05,659.45,1026,5566,4.382,-0.2,0.967,0.822,,,,
2969638,,FALSE POSITIVE,1.97362159,,,3.29,,,1767.45,,,,,,,,,,
2970670,,CANDIDATE,0.947554749,0,0.058,1.097,6.54E+01,0.67,1680.03,12.4,5508,4.569,0.07,0.84,0.955,,,,
2973509,,FALSE POSITIVE,6.62761199,0,0.753,6.15281,2.27E+05,82.03,496.41,4355.5,6316,4.231,-0.12,1.333,1.102,,,,
2994092,,CANDIDATE,50.271927,0,0.205,6.073,5.75E+02,2.94,28.51,9.3,6520,4.375,0.07,1.215,1.279,,,,
2998124,,FALSE POSITIVE,28.59788033,0,0.356,7.71925,8.60E+04,74.25,250.21,2526.2,6590,3.787,-0.34,2.474,1.368,,,,
3098194,,FALSE POSITIVE,30.47651885,0,0.6,10.2264,3.27E+05,71.42,28.96,1347.9,5527,4.315,-0.02,1.073,0.867,,,,
4578594,,FALSE POSITIVE,252.1638623,0,1.149,23.92,1.04E+05,50.74,0.81,864.5,5432,4.608,-0.32,0.745,0.834,,,,
4587448,,FALSE POSITIVE,2.23416013,,,2.12,,,2156.64,,,,,,,,,,
4633434,,FALSE POSITIVE,22.27119851,0,0.775,4.58598,1.79E+05,39.79,16.62,2141.3,5068,4.556,-0.34,0.73,0.698,,,,
4661634,,FALSE POSITIVE,73.89416352,0,0.27,9.48995,2.14E+05,39.18,5.61,3902.3,5442,4.469,-0.34,0.841,0.759,,,,
4665989,,FALSE POSITIVE,1.124033822,0,0.719,5.5728,2.48E+05,98.04,9953.28,792.9,7141,4.208,-0.08,1.563,1.442,,,,
4671584,,FALSE POSITIVE,2.796661168,0,1.276,3.3781,2.36E+03,47.68,1797.72,251.4,6331,4.146,-0.74,1.326,0.898,,,,
4678171,,FALSE POSITIVE,15.28870918,0,0.372,5.00366,5.12E+05,54.56,15.84,1758.7,4464,4.577,0.2,0.719,0.711,,,,
4681152,,FALSE POSITIVE,1.83592242,0,1.189,5.9942,3.07E+04,46.3,1195.13,1378.9,5930,4.472,-0.02,0.976,1.029,,,,
4725292,,FALSE POSITIVE,1.15495063,,,2.31,,,340.77,,,,,,,,,,
8297017,,CANDIDATE,128.208643,0,0.811,2.745,2.12E+02,6.15,93.05,8.9,7128,3.52,-0.5,3.811,1.754,,,,
5282656,,FALSE POSITIVE,1.516372183,0,0.596,1.239,9.38E+01,1.06,1911.54,8.8,6142,4.456,0.07,1.046,1.143,,,,
5284133,,FALSE POSITIVE,8.784575777,0,0.5,5.3022,2.63E+05,104.57,1380.83,4761.5,8144,4.139,0.07,1.914,1.841,,,,
5285607,,FALSE POSITIVE,1.949700508,0,1.153,4.35014,3.81E+04,56.11,2048.37,2271,6469,4.385,0.07,1.193,1.26,,,,
5286786,,FALSE POSITIVE,9.948701373,0,1.277,3.2922,2.75E+03,29.19,57.93,103.1,5152,4.517,-0.2,0.786,0.741,,,,
5288543,,FALSE POSITIVE,3.457078812,0,0.317,5.24058,3.16E+05,86.12,1560.4,6009,6526,4.182,-0.2,1.482,1.223,,,,
5294739,,FALSE POSITIVE,3.735993484,0,0.993,17.4877,6.18E+05,571.07,4283.18,1587.7,5467,3.432,-0.34,4.055,1.62,,,,
5295206,,CANDIDATE,6.63448023,0,0.116,3.603,7.12E+01,1.04,453.27,10.3,6463,4.313,-0.2,1.225,1.126,,,,
5298620,,FALSE POSITIVE,12.4239677,0,0.007,16.01,1.62E+02,0.87,31.93,12.8,4995,4.58,-0.4,0.698,0.677,,,,
5300878,,FALSE POSITIVE,0.639721284,0,0.404,2.69771,4.66E+05,46.59,1220.53,1012.9,4794,4.633,-0.62,0.625,0.612,,,,
6292732,,FALSE POSITIVE,1.25338826,0,0.469,3.828,4.47E+01,0.64,1750.61,14.8,5869,4.513,0.07,0.942,1.054,,,,
6307000,,CANDIDATE,1.002591901,0,0.312,1.247,1.43E+02,0.87,884.21,11.1,4893,4.574,-0.06,0.739,0.746,,,,
6311637,,FALSE POSITIVE,1.620813697,0,0.636,5.9968,1.21E+05,43.95,2127.67,680.4,5757,4.209,-0.4,1.177,0.818,,,,
6345758,,CANDIDATE,3.37116682,0,0.318,4.708,7.14E+01,0.98,656.3,9.8,5653,4.288,0.1,1.163,0.958,,,,
6364126,,FALSE POSITIVE,5.2434664,0,1.016,18.47,1.19E+02,2.83,113.05,10.7,5047,4.574,0,0.766,0.802,,,,
6364195,,FALSE POSITIVE,5.2439542,0,0.223,9.82,1.44E+02,0.81,86.51,14.2,4920,4.636,-0.22,0.691,0.768,,,,
6364200,,FALSE POSITIVE,5.2441517,0,0.557,9.69,9.01E+01,0.91,293.68,10.5,6060,4.509,-0.22,0.925,1.008,,,,
6364247,,FALSE POSITIVE,5.2443332,0,0.775,11.268,2.99E+01,0.58,291.25,13.5,5952,4.489,0.02,0.971,1.057,,,,
7105574,,FALSE POSITIVE,20.72606991,0,0.989,6.47393,1.19E+05,51.9,43.93,1216.8,6011,4.522,-0.24,0.902,0.988,,,,
7115200,,FALSE POSITIVE,0.566801447,0,0.615,2.352,1.62E+01,0.57,11321.32,13.8,5966,4.184,-0.1,1.349,1.014,,,,
7115332,,FALSE POSITIVE,0.566794934,0,0.974,4.399,6.89E+01,1.15,8648.94,21.7,6395,4.436,-0.26,1.049,1.094,,,,
7115463,,FALSE POSITIVE,0.566800287,0,0.648,3.487,7.39E+01,0.88,6188.18,23.3,6075,4.486,-0.12,0.969,1.048,,,,
7115597,,FALSE POSITIVE,0.566791946,0,0.982,2.77,1.26E+02,1.54,5129.25,14.1,5836,4.5,0.21,0.97,1.087,,,,
7115878,,FALSE POSITIVE,0.566790294,0,0.393,3.641,6.40E+01,0.89,8244.38,22.6,6100,4.358,-0.2,1.093,0.993,,,,
7116043,,FALSE POSITIVE,0.566799725,0,0.33,4.097,4.67E+01,0.77,6460.25,12.5,5576,4.297,0.1,1.132,0.928,,,,
7116226,,FALSE POSITIVE,0.566801325,0,0.77,4.176,9.21E+01,1.07,7585.82,26.4,6273,4.454,-0.2,1.021,1.077,,,,
8008128,,FALSE POSITIVE,14.85441567,0,0.57,5.13753,7.74E+04,29.77,95.83,2822.1,6214,4.444,-0.16,1.022,1.051,,,,
8009500,,FALSE POSITIVE,38.47674409,0,0.458,5.10744,1.73E+05,33.8,10.85,3487.8,5294,4.507,-0.34,0.79,0.733,,,,
8013289,,FALSE POSITIVE,10.64311069,0,1.179,88.1118,3.16E+02,31.72,274.67,153.7,5930,4.084,-0.28,1.473,0.96,,,,
8016214,,FALSE POSITIVE,1.587485742,0,0.259,7.7489,2.47E+05,41.52,1070.86,996.8,5863,4.566,-0.36,0.821,0.908,,,,
8016692,,CANDIDATE,6.613671,0,0.096,4.211,3.28E+01,0.91,607.33,10.2,6056,4.071,-0.08,1.597,1.094,,,,
8027902,,FALSE POSITIVE,1.79621807,0,0.72,10.16,4.70E+01,1.54,8937.14,42,7117,3.988,-0.14,2.09,1.548,,,,
8039925,,FALSE POSITIVE,20.2594232,0,0.707,19.27,8.26E+01,1.23,116.05,23.7,6602,4.301,-0.24,1.269,1.178,,,,
8042644,,CANDIDATE,1.48062814,0,0.479,2.898,6.25E+01,0.76,1770.63,10.3,6187,4.499,-0.32,0.937,1.011,,,,
8081389,,FALSE POSITIVE,1.489442254,0,0.455,5.51392,4.18E+05,115.45,6938.66,2309.2,6962,4.148,-0.24,1.62,1.352,,,,
8750094,,FALSE POSITIVE,1.12679793,0,1.215,12.079,2.27E+02,21.07,1514.63,21.1,5662,4.56,-0.12,0.84,0.937,,,,
8758161,,FALSE POSITIVE,0.998217563,0,1.003,3.90851,8.76E+04,88.64,14421.97,3979.1,6980,4.06,-0.38,1.755,1.292,,,,
8760760,,CANDIDATE,2.68814059,0,0.532,1.12,1.45E+02,0.92,392.64,9.1,5636,4.613,-0.54,0.734,0.821,,,,
8767034,,FALSE POSITIVE,0.58640848,0,0.352,2.616,6.13E+01,0.48,1029.91,23.6,4556,4.676,-0.32,0.615,0.669,,,,
8773948,,FALSE POSITIVE,33.46947449,0,0.315,11.8874,1.65E+05,127.38,211.38,1255.2,5934,3.581,-0.62,3.075,1.315,,,,
8784288,,FALSE POSITIVE,1.827558898,0,0.093,4.72808,3.15E+05,118.28,5331.71,920.8,5977,3.854,-0.3,2.077,1.125,,,,
8804358,,FALSE POSITIVE,62.519211,0,0.081,2.523,2.78E+02,1.9,17.29,6.7,6343,4.411,0.07,1.137,1.213,,,,
8807057,,CANDIDATE,97.991569,0,0.711,4.665,1.27E+02,1.41,11.21,9,6499,4.378,-0.1,1.169,1.191,,,,
8508493,,FALSE POSITIVE,349.85525,0,0.485,5.42,8.42E+02,2.63,0.94,7.9,5941,4.533,-0.22,0.885,0.975,,,,
9652632,,FALSE POSITIVE,2.488812012,0,0.931,5.94523,1.31E+05,83.26,2776.19,3290.5,6499,4.084,-0.66,1.497,0.993,,,,
9655424,,FALSE POSITIVE,0.51811818,0,0.021,0.3969,9.90E+01,1.09,7376.27,7.8,6240,4.502,-0.4,0.929,1,,,,
9657636,,FALSE POSITIVE,542.52829,0,0.3252,11.06,7.52E+01,1.07,1.19,11.2,6099,4.204,-0.62,1.212,0.856,,,,
9658089,,CANDIDATE,1.057080807,0,0.966,1.82,6.06E+01,0.97,2518.85,11.3,6000,4.487,-0.16,0.946,1.003,,,,
9665503,,FALSE POSITIVE,11.56797473,0,0.458,5.96595,4.16E+05,45.65,36.66,2341.5,5290,4.669,-0.68,0.648,0.723,,,,
9673173,,FALSE POSITIVE,21.29473387,0,0.957,7.60143,1.23E+05,71.55,83.71,2674.6,6039,4.242,-0.08,1.278,1.041,,,,
9674320,,CANDIDATE,317.062416,0,0.673,7.438,4.43E+02,1.59,0.54,9.8,5366,4.625,-0.4,0.715,0.793,,,,
9693803,,CANDIDATE,13.4959496,0,0.2136,2.085,2.54E+02,1.62,89.25,7.3,5962,4.464,0.14,1.019,1.102,,,,
9711751,,FALSE POSITIVE,0.855763492,0,0.917,3.64361,1.32E+05,72.82,8674.28,598.4,6679,4.286,-0.16,1.326,1.246,,,,
10619109,,FALSE POSITIVE,2.045166206,0,0.661,6.84312,2.64E+05,131.41,8125.86,1488.6,7128,3.95,-0.34,2.135,1.479,,,,
10646620,,FALSE POSITIVE,2.41349123,0,0.728,11.29,5.70E+01,2.11,7197.15,38.1,6628,3.783,-0.32,2.595,1.489,,,,
10649230,,FALSE POSITIVE,0.447820618,0,0.317,0.4199,5.83E+01,1.42,23149.06,28.4,5927,3.988,-0.52,1.607,0.914,,,,
10659624,,CANDIDATE,43.2675604,0,0.818,8.331,6.91E+01,1.61,45.99,10,5747,4.018,0.2,1.729,1.135,,,,
10661913,,FALSE POSITIVE,1.23133063,0,0.051,3.7,7.89E+01,0.54,311.53,17.6,4237,4.63,-0.1,0.631,0.62,,,,
10661976,,FALSE POSITIVE,0.61566096,0,0.161,2.669,1.39E+01,0.84,33790.36,8.5,6619,3.89,-0.32,2.23,1.408,,,,
10662021,,FALSE POSITIVE,1.23140522,0,0.412,3.338,5.13E+01,0.81,2252.47,10.8,5600,4.32,0.14,1.118,0.951,,,,
10665228,,CANDIDATE,11.3251153,0,0.352,2.126,2.97E+02,1.26,48.78,7,5334,4.574,-0.5,0.727,0.723,,,,
8560927,,FALSE POSITIVE,31.9714488,0,0.34,8.52,4.29E+01,0.87,48.92,9.2,5846,4.169,-0.18,1.323,0.942,,,,
11817750,,FALSE POSITIVE,9.762550001,0,1.006,4.87531,4.16E+04,68.93,843.46,827,7199,4.055,-0.04,1.95,1.571,,,,
11825996,,CANDIDATE,16.9163386,0,0.6327,2.521,6.42E+01,0.68,41.74,6.3,5628,4.513,-0.48,0.81,0.779,,,,
11854636,,CANDIDATE,37.0200232,0,0.308,1.421,5.81E+02,2.14,15.66,6.6,5685,4.537,0.04,0.886,0.987,,,,
11855538,,FALSE POSITIVE,2.521265,0,0.463,2.69,3.65E+01,1.16,4175.66,5.9,6306,3.828,-1.48,1.874,0.862,,,,
11858541,,FALSE POSITIVE,5.674353343,0,1.167,4.17722,3.65E+04,51.63,290.75,1098.3,5594,4.303,-0.16,1.071,0.841,,,,
11873166,,FALSE POSITIVE,0.734426335,0,0.971,2.7415,9.91E+04,51.42,4660.36,429.7,6108,4.471,-0.08,0.997,1.072,,,,
11873171,,FALSE POSITIVE,0.734426409,0,0.039,1.569,9.41E+01,0.98,5800.4,10.4,6406,4.458,-0.38,1.005,1.057,,,,
11904704,,CANDIDATE,0.565713361,0,0.23,0.954,8.64E+01,0.81,3197.67,11.6,5220,4.48,0.16,0.881,0.855,,,,
3102024,,FALSE POSITIVE,13.78252221,0,0.718,8.27762,2.49E+05,41.84,31.69,1524.1,5246,4.604,-0.78,0.668,0.653,,,,
3110937,,FALSE POSITIVE,1.89121656,0,0.404,5.14,6.68E+01,0.73,997.34,10.7,5741,4.438,-0.52,0.884,0.781,,,,
3115480,,FALSE POSITIVE,3.693702974,0,1.19,3.37146,2.52E+04,62.55,1054.1,568.7,6309,4.265,0.32,1.396,1.306,,,,
3120320,,FALSE POSITIVE,10.26561325,0,0.667,5.67553,1.50E+05,61.45,236.6,5640,5865,4.169,0.16,1.423,1.09,,,,
3127817,,FALSE POSITIVE,2.163569702,0,1.116,7.60963,5.45E+04,85.64,3760.06,1513.2,6425,4.04,-0.22,1.718,1.179,,,,
3228740,,FALSE POSITIVE,0.730956716,0,0.129,2.097,2.78E+01,0.57,5431.8,11.2,6028,4.371,-0.14,1.078,0.994,,,,
3230206,,FALSE POSITIVE,7.04715073,0,0.272,1.434,2.83E+02,1.54,178.49,9.8,5941,4.519,-0.14,0.911,1.001,,,,
3230227,,FALSE POSITIVE,7.047106212,0,1.077,3.16223,6.96E+04,119.64,2744.25,548.5,8162,3.973,-0.2,2.321,1.845,,,,
4729553,,FALSE POSITIVE,0.961292561,0,0.579,4.64294,3.26E+05,92.55,7160.97,1703,6300,4.188,-0.14,1.404,1.106,,,,
4736208,,FALSE POSITIVE,63.68192888,0,0.583,12.6047,3.42E+05,71.45,13.15,963.5,5979,4.386,-0.14,1.054,0.986,,,,
4737302,,FALSE POSITIVE,9.455586047,0,0.791,8.42272,1.15E+05,178.47,3576.17,1876.9,7221,3.488,-0.18,4.24,2.018,,,,
4739194,,FALSE POSITIVE,1.246585716,0,0.427,4.62051,4.07E+05,81.28,3709.26,2165.3,6440,4.369,-0.04,1.183,1.194,,,,
4739565,,FALSE POSITIVE,0.898932836,0,0.565,2.437,6.11E+01,1.51,9056.7,22.3,5712,3.959,0.18,1.872,1.162,,,,
4740688,,FALSE POSITIVE,3.45423296,0,0.893,2.965,1.50E+02,0.95,71.74,10.2,4186,4.662,0.24,0.635,0.686,,,,
4753988,,FALSE POSITIVE,7.304451735,0,1.013,4.09326,1.44E+05,59.02,177.19,2096.8,6024,4.523,-0.26,0.9,0.985,,,,
4757331,,FALSE POSITIVE,1.181046137,0,1.165,2.6923,5.26E+04,37.78,878.27,324.4,5229,4.58,-0.66,0.692,0.664,,,,
5301955,,FALSE POSITIVE,0.68396452,,,1.3,,,,,,,,,,,,,
5306862,,FALSE POSITIVE,2.025580416,0,0.434,4.48448,4.50E+04,43.23,4618.62,987.8,6348,3.996,0.12,1.99,1.431,,,,
5307574,,FALSE POSITIVE,58.64379,0,0.226,24.44,1.82E+02,1.05,8.59,12,5833,4.537,-0.84,0.775,0.753,,,,
5308778,,FALSE POSITIVE,20.28281916,0,0.719,36.048,2.80E+03,22.46,401.55,306.7,5043,3.284,-0.3,3.956,1.098,,,,
5310435,,FALSE POSITIVE,4.931365987,0,0.686,14.7088,2.56E+05,139.59,2239.55,772.7,6562,3.835,-0.4,2.263,1.279,,,,
5343976,,FALSE POSITIVE,4.331392455,0,0.306,3.7278,2.00E+05,38.82,288.51,1234.3,5655,4.472,-0.44,0.854,0.788,,,,
5347537,,FALSE POSITIVE,345.1846728,0,1.179,6.5468,3.00E+04,44.91,1.03,687.5,5712,4.424,-0.1,0.971,0.912,,,,
5347784,,FALSE POSITIVE,9.58405667,0,0.798,6.82752,1.20E+05,99.66,510.85,2595.9,5605,3.813,-0.04,2.275,1.226,,,,
6364294,,FALSE POSITIVE,5.2436612,0,0.436,11.39,8.83E+01,1.1,574.76,14.5,6598,4.387,-0.24,1.145,1.166,,,,
6367439,,FALSE POSITIVE,3.7789374,0,0.6778,10.767,5.60E+01,0.48,129.06,15.1,5017,4.653,-0.96,0.605,0.601,,,,
6367628,,FALSE POSITIVE,1.88984957,0,1.182,19.45,2.50E+05,73.04,526.5,401.5,5328,4.571,-0.6,0.716,0.695,,,,
6368222,,CANDIDATE,82.97062172,,,8.22,,,,,,,,,,,,,
6372268,,CANDIDATE,5.22422449,,,4.56,,,29.83,,,,,,,,,,
6384840,,FALSE POSITIVE,2.49904083,0,0.01,2.651,1.28E+02,1.04,592.18,8.1,5525,4.458,0.04,0.93,0.906,,,,
6386784,,FALSE POSITIVE,1.99567242,0,0.564,3.58,1.80E+01,0.75,4939.44,14.2,6773,4.063,-0.4,1.69,1.207,,,,
6390236,,FALSE POSITIVE,0.89879279,0,0.249,1.031,2.66E+01,0.57,4765.1,5.7,6224,4.373,-0.16,1.096,1.031,,,,
6421188,,FALSE POSITIVE,16.43435283,0,0.572,5.15682,4.57E+04,25.25,91.8,2171.4,5963,4.322,-0.12,1.134,0.986,,,,
7116236,,FALSE POSITIVE,0.566793818,0,0.985,4.929,1.00E+02,1.17,3972.65,18.3,5707,4.538,-0.32,0.828,0.864,,,,
7117513,,FALSE POSITIVE,0.566797474,0,0.575,2.708,9.88E+01,1.04,6276.39,12.3,6046,4.478,0.07,1.007,1.111,,,,
7117541,,FALSE POSITIVE,1.585673651,0,1.148,3.20763,4.41E+04,50.53,1740.78,717.5,6117,4.457,-0.02,1.025,1.095,,,,
7118545,,FALSE POSITIVE,14.79721916,0,0.157,7.61037,2.53E+05,47.71,90.8,7795.3,6343,4.495,-0.52,0.931,0.988,,,,
7125636,,FALSE POSITIVE,6.49066214,0,0.798,3.47128,1.95E+05,33.46,35.28,1680,4448,4.684,-0.72,0.563,0.558,,,,
7128918,,FALSE POSITIVE,7.11879848,0,0.983,4.11282,1.08E+05,41.17,106.52,1483.2,5578,4.601,-0.4,0.754,0.843,,,,
7132015,,FALSE POSITIVE,6.99510404,0,0.77,1.7556,7.18E+01,216.92,744614.96,6.3,3681,0.25,-0.5,229.908,3.426,,,,
7135549,,CANDIDATE,22.50053441,,,7.44,,,,,,,,,,,,,
8088354,,FALSE POSITIVE,2.897829967,0,0.756,3.17788,1.63E+05,54.35,1054.79,1305.8,6318,4.366,-0.42,1.077,0.98,,,,
8091197,,CANDIDATE,4.88698386,0,0.661,1.127,1.25E+02,1.2,389.31,10.1,6152,4.464,-0.1,1.009,1.079,,,,
8094140,,FALSE POSITIVE,0.706428634,0,0.393,1.75182,3.72E+05,47.64,951.77,1066.7,4429,4.569,0.42,0.736,0.733,,,,
8094221,,FALSE POSITIVE,10.8632531,0,1.187,37.68,1.88E+02,19.93,98.04,25.4,5896,4.516,-0.1,0.914,1,,,,
8097825,,FALSE POSITIVE,1.46842648,0,0.633,6.6666,1.51E+05,40.3,1402.93,622.8,5539,4.381,-0.22,0.959,0.807,,,,
8098300,,FALSE POSITIVE,4.305917719,0,0.549,5.61993,3.61E+05,71.49,607.76,6104.8,6502,4.44,-0.4,1.037,1.077,,,,
8098515,,FALSE POSITIVE,1.28659726,,,3.53,,,6865.96,,,,,,,,,,
8098960,,CANDIDATE,8.47484677,0,0.872,2.067,2.18E+02,1.35,87.55,9.7,5564,4.587,-0.26,0.785,0.878,,,,
8104436,,FALSE POSITIVE,2.535389624,0,1.189,2.902,4.18E+02,16.24,362.73,27.3,5488,4.629,-0.54,0.706,0.79,,,,
8815279,,CANDIDATE,13.56092626,,,2.53,,,,,,,,,,,,,
8822585,,FALSE POSITIVE,1.627538928,0,0.769,5.583,3.90E+01,1.42,9504.13,29.9,6854,3.934,-0.28,2.088,1.368,,,,
8823397,,FALSE POSITIVE,1.506503686,0,0.401,5.02151,4.77E+05,178.15,26341.29,3289.1,8751,4.026,0.07,2.352,2.14,,,,
8841616,,FALSE POSITIVE,1.679585725,0,0.97,7.34648,1.02E+05,28.99,209.45,1884.3,4462,4.7,-0.76,0.554,0.561,,,,
8845221,,FALSE POSITIVE,5.40346248,0,0.521,7.6494,2.61E+05,108.46,1398.38,2851.3,6350,3.921,-0.28,1.984,1.195,,,,
8845552,,CANDIDATE,34.0357766,0,0.6983,3.849,3.87E+02,1.05,3.06,9.6,4367,4.739,-1.14,0.501,0.503,,,,
8848104,,FALSE POSITIVE,0.824851807,0,1.185,1.93637,3.01E+04,78,9801.46,642.2,5658,3.903,-0.78,1.654,0.798,,,,
8848115,,FALSE POSITIVE,0.82484293,0,0.03,1.383,6.19E+02,97.92,1040816.86,10,4148,1.458,-0.14,41.424,1.796,,,,
8868657,,FALSE POSITIVE,4.4473549,0,0.98,18.99,2.04E+02,1.52,195.56,25.9,5531,4.597,-0.32,0.764,0.855,,,,
9726452,,CANDIDATE,42.48452259,,,4.16,,,,,,,,,,,,,
9762514,,FALSE POSITIVE,7.51509713,0,0.934,2.62,1.87E+02,1.23,51.99,10.1,4867,4.63,-0.08,0.696,0.78,,,,
9762519,,FALSE POSITIVE,7.51514595,0,0.84,3.54486,1.17E+05,35.8,118.99,1676.8,5624,4.516,-0.7,0.777,0.722,,,,
9777062,,FALSE POSITIVE,19.23003819,0,0.694,7.04412,2.66E+05,186.53,810.65,7232.1,7703,3.844,0.36,2.916,2.165,,,,
9786821,,FALSE POSITIVE,21.12000574,0,0.986,2.05573,1.31E+04,31.2,141.75,443.9,6195,4.069,-0.2,1.598,1.09,,,,
9790965,,FALSE POSITIVE,0.82206761,0,1.216,3.8281,2.62E+04,91.21,17747.85,486.3,6531,3.962,-0.28,1.921,1.234,,,,
